,date,RSI,MACD,BBANDS+1d,BBANDS+2d,BBANDS-1d,BBANDS-2d,comp_ratio,GC/DC
2188,2014-07-25,53.77089553971006,-0.07118315053490676,1.0028380930726353,1.0053986360739948,0.9925959210671974,0.990035378065838,3,0.00024512480212113275
2189,2014-07-28,54.194532587833436,-0.045141427058581485,1.0028497078950902,1.0053839276388248,0.992712828920152,0.9901786091764174,2,0.0006903760857797092
2190,2014-07-29,59.57966967029413,-0.002685473599271404,1.0008886211975605,1.0036143378474507,0.9899857545979999,0.9872600379481097,2,0.0015640252661842657
2191,2014-07-30,69.24286984731891,0.08405563493550972,0.9966856145493485,1.0003080910847215,0.9821957084078556,0.9785732318724825,3,0.0035809139700140324
2192,2014-07-31,69.24286984731891,0.15105729393073375,0.9981133997000632,1.0023014225072917,0.9813613084711484,0.9771732856639199,3,0.0046899186954297845
2193,2014-08-01,64.69179669494225,0.18826876700185835,1.0006997015198091,1.0052369243931296,0.9825508100265279,0.9780135871532075,2,0.004824196368007905
2194,2014-08-04,63.63202994798297,0.21208665881539446,1.0021008767595665,1.006962602789217,0.9826539726409655,0.9777922466113151,1,0.0046563716658837295
2195,2014-08-05,63.63202994798296,0.22833045828394916,1.0030779642391998,1.0081821086553187,0.9826613865747252,0.9775572421586065,1,0.00440618819675942
2196,2014-08-06,51.81812699365253,0.20016442700394066,1.0080275645071386,1.0131577898123174,0.9875066632864228,0.982376437981244,2,0.003015509485371992
2197,2014-08-07,51.81812699365253,0.1758159474882035,1.0081413350004689,1.013137475030327,0.9881567748810368,0.9831606348511787,0,0.002068463591484937
2198,2014-08-08,50.68137904735792,0.15074729889339267,1.0086794820345735,1.0135336263440398,0.9892629047967075,0.9844087604872411,2,0.0013156206464881581
2199,2014-08-11,53.53543432635482,0.13975907222915396,1.0075809101010362,1.012364613023165,0.9884460984125224,0.9836623954903938,1,0.001120996372531824
2200,2014-08-12,55.04404795421834,0.1351414123386121,1.007139914150305,1.011905353329896,0.9880781574319415,0.9833127182523506,2,0.001131346190496707
2201,2014-08-13,58.562751055863615,0.14354476812421524,1.0058656246550346,1.0106387181501773,0.9867732506744639,0.9820001571793211,2,0.001495466381041699
2202,2014-08-14,58.76719491376156,0.1492904768665113,1.005649410204452,1.0100530883640761,0.9880346975659555,0.9836310194063314,2,0.0016918313755279746
2203,2014-08-15,56.37104540595084,0.1457090181675511,1.0062484490575592,1.0103105399403822,0.9900000855262677,0.9859379946434448,2,0.0015719412021089063
2204,2014-08-18,60.88014826447796,0.15799466712799415,1.0041537727124654,1.0079051252868891,0.98914836241477,0.9853970098403462,1,0.0019334315103728406
2205,2014-08-19,66.85325794770822,0.1929421736682002,1.0012673583743252,1.0048720802201203,0.9868484709911448,0.9832437491453497,3,0.0028717567479762396
2206,2014-08-20,76.42890453118218,0.28513247453396673,0.9956504852198041,0.9999239206007893,0.9785567436958635,0.9742833083148784,3,0.005251001345690454
2207,2014-08-21,77.10720400875785,0.3604937361862426,0.9973023321998049,1.002295595959342,0.9773292771616564,0.9723360134021193,3,0.0067118432401594985
2208,2014-08-22,78.04283657872504,0.4242041977521467,0.9984502960357567,1.0040348821910208,0.9761119514147003,0.9705273652594363,2,0.00762651604154474
2209,2014-08-25,79.048814258174,0.4788582152439176,0.9993564407531257,1.0054348148871348,0.9750429442170888,0.9689645700830797,2,0.008205806430459983
2210,2014-08-26,79.13460534140374,0.5170189615381133,1.0011111708981217,1.0076483072263973,0.9749626255850199,0.9684254892567445,2,0.008322103492399258
